2.965311	0.023773
2.967543	0.023618
2.96501	0.023773
2.966713	0.023672
2.967076	0.023686
2.964512	0.023773
2.966277	0.023712
2.967346	0.023719
2.963774	0.023712
2.967045	0.023793
2.965944	0.023672
2.965342	0.023625
2.967377	0.023819
2.966547	0.023705
2.967377	0.02374
2.967014	0.023618
2.965944	0.023766
2.965975	0.023773
2.967512	0.02378
2.968416	0.023719
2.964574	0.023705
2.966744	0.023679
2.964678	0.02374
2.96611	0.023578
2.965176	0.023773
2.966443	0.023651
2.964543	0.023639
2.967647	0.023632
2.965477	0.023665
2.965809	0.023833
2.968447	0.023618
2.966245	0.023819
2.965674	0.023538
2.965477	0.023658
2.967813	0.023679
2.96611	0.023733
2.965809	0.023672
2.966713	0.023773
2.96501	0.023679
2.966744	0.023759
2.966245	0.023665
2.965674	0.023773
2.965311	0.023733
2.966412	0.023773
2.966713	0.023733
2.965975	0.023625
2.967678	0.023705
2.967979	0.023693
2.966079	0.023845
2.96691	0.023639
2.967481	0.023712
2.968312	0.023805
2.966079	0.0237
2.968779	0.023632
2.965944	0.023618
2.96718	0.023686
2.967377	0.023698
2.967813	0.023773
2.967979	0.023599
2.967813	0.023773
2.966578	0.023618
2.966578	0.023639
2.968281	0.023719
2.969246	0.023766
2.966412	0.023485
2.968582	0.023766
2.966443	0.023618
2.968114	0.023639
2.965809	0.023826
2.967512	0.023618
2.966578	0.023639
2.966245	0.023658
2.965975	0.02374
2.966879	0.023705
2.96718	0.023733
2.963473	0.023618
2.96501	0.023646
2.965778	0.023745
2.965176	0.023679
2.966744	0.023639
2.965477	0.023679
2.965643	0.023611
2.965041	0.023787
2.967481	0.023658
2.964408	0.0237
2.96501	0.023651
2.965809	0.023578
2.964875	0.0237
2.964844	0.023665
2.965643	0.023618
2.965643	0.023672
2.963608	0.023826
2.96501	0.023632
2.965342	0.023719
2.965643	0.023766
2.964875	0.023585
2.96501	0.023733
2.965176	0.023719
2.964241	0.023712
2.965176	0.023686
2.964844	0.023658
2.965311	0.023733
2.963774	0.023712
2.965674	0.023719
2.965477	0.023632
2.963141	0.023693
2.965643	0.023705
2.963141	0.02378
2.964106	0.023639
2.965311	0.023658
2.96394	0.023672
2.96501	0.023866
2.965342	0.023646
2.965913	0.023766
2.965643	0.023658
2.961905	0.023693
2.96474	0.023719
2.965145	0.023679
2.96284	0.023766
2.963774	0.023752
2.96611	0.023719
2.964543	0.023679
2.963307	0.02374
2.964272	0.023766
2.964376	0.023632
2.964543	0.023665
2.962705	0.023726
2.965311	0.023679
2.963141	0.023766
