2.964543	0.005384
2.96611	0.005352
2.964408	0.004668
2.965176	0.00457
2.964709	0.004481
2.965176	0.004535
2.96421	0.004581
2.963307	0.004448
2.964709	0.004509
2.965041	0.004448
2.964709	0.004542
2.963307	0.004528
2.964678	0.004476
2.965643	0.004514
2.964543	0.004509
2.96394	0.004575
2.965477	0.005405
2.964241	0.005284
2.963307	0.00479
2.965176	0.004441
2.963141	0.004481
2.963307	0.004455
2.962705	0.004556
2.964241	0.004441
2.963774	0.004488
2.961739	0.004556
2.963006	0.004481
2.96204	0.004455
2.963172	0.004542
2.963608	0.004441
2.962372	0.004535
2.963276	0.004595
2.962538	0.005391
2.962206	0.00537
2.963006	0.004783
2.963442	0.004448
2.961303	0.004488
2.963006	0.004462
2.96284	0.004542
2.963276	0.004542
2.963172	0.004448
2.962206	0.004481
2.962206	0.004516
2.962674	0.004441
2.96611	0.004502
2.963006	0.004448
2.96501	0.004581
2.963473	0.004642
2.965643	0.005417
2.964875	0.005338
2.965477	0.004836
2.964241	0.004434
2.964709	0.004502
2.964376	0.004448
2.964241	0.004488
2.966713	0.004509
2.964241	0.004448
2.965342	0.004495
2.966713	0.004535
2.965975	0.004481
2.966412	0.004502
2.965809	0.004556
2.966578	0.004495
2.967647	0.004588
2.966277	0.00541
2.966277	0.005338
2.966079	0.004776
2.967813	0.004509
2.965176	0.004542
2.967678	0.004581
2.965643	0.004488
2.966245	0.004448
2.967543	0.004462
2.966547	0.004542
2.965477	0.004455
2.966744	0.004481
2.966744	0.004495
2.966547	0.004542
2.966609	0.004502
2.966713	0.004668
2.966412	0.005352
2.967377	0.005338
2.966245	0.004869
2.966578	0.004462
2.966578	0.004535
2.966744	0.004387
2.966079	0.004556
2.967512	0.004488
2.965809	0.004455
2.965778	0.004441
2.966744	0.004434
2.965809	0.004563
2.966879	0.004434
2.967045	0.004488
2.965612	0.004422
2.966443	0.004542
2.96611	0.005223
2.965944	0.005251
2.966412	0.004869
2.965508	0.004394
2.967647	0.004469
2.964574	0.004401
2.967481	0.004434
2.967678	0.004448
2.965778	0.004448
2.965944	0.004415
2.967678	0.004495
2.96501	0.004542
2.967512	0.004481
2.966879	0.004495
2.966141	0.004495
2.966879	0.004581
2.967647	0.005225
2.967512	0.00537
2.967211	0.004916
2.96718	0.004502
2.968779	0.004455
2.966547	0.004488
2.96691	0.004427
2.967481	0.004476
2.966443	0.004474
2.968613	0.004455
2.967045	0.004495
2.96825	0.004481
2.96691	0.004563
2.967647	0.004401
2.965809	0.004474
2.965944	0.004509
2.968146	0.005251
2.967045	0.005338
2.965778	0.004923
2.967045	0.004614
2.967045	0.004408
2.964543	0.004455
2.965643	0.004495
2.965944	0.004474
2.965643	0.004556
2.965643	0.004441
2.965041	0.004455
2.96611	0.004462
2.965176	0.004474
2.965477	0.004509
2.964709	0.004488
2.965643	0.004528
2.964376	0.005204
2.965643	0.005291
2.964844	0.004923
2.964875	0.004448
2.964543	0.004462
2.965508	0.004434
2.965809	0.004462
2.964543	0.004488
2.964709	0.004408
2.966079	0.004521
2.963774	0.004509
2.965041	0.004495
2.966578	0.004542
2.963442	0.004401
2.96501	0.004521
2.964408	0.004588
2.963608	0.005124
2.964574	0.005331
2.965145	0.005017
2.965041	0.004528
2.96421	0.004462
2.965508	0.004488
2.966412	0.004502
2.963608	0.004387
2.964075	0.004455
2.965041	0.004549
2.964709	0.004427
2.964709	0.004495
2.963743	0.004509
2.96394	0.004502
2.964574	0.004521
2.964709	0.004502
2.96501	0.005197
2.963743	0.005312
2.967678	0.005043
2.963141	0.004549
2.966277	0.004408
2.964241	0.004488
2.964543	0.004481
2.965508	0.004455
2.964678	0.004502
2.962237	0.004488
2.963743	0.004549
2.965809	0.004441
2.962538	0.004462
2.962341	0.004427
2.963307	0.004516
2.964241	0.004621
2.962403	0.005064
2.960337	0.005377
2.964709	0.004963
2.961905	0.004581
2.963141	0.004415
2.963006	0.004542
2.962674	0.007431
2.962507	0.008837
2.96284	0.008187
2.96284	0.008816
2.963006	0.008795
2.961604	0.006702
2.963276	0.004441
2.96284	0.004556
2.960337	0.004434
2.963805	0.004635
2.963307	0.005071
2.962975	0.00537
2.964543	0.00511
2.962538	0.004495
2.965643	0.004495
2.962975	0.004595
2.964106	0.004408
2.966578	0.004481
2.964844	0.004488
2.964075	0.004455
2.96394	0.004415
2.964241	0.004481
2.964543	0.004542
2.965176	0.004488
2.965041	0.004462
2.965311	0.004535
2.965342	0.005071
2.965778	0.005338
2.965176	0.00515
2.966277	0.004481
2.966713	0.004549
2.967813	0.004502
2.965643	0.004434
2.96801	0.004549
2.964075	0.004542
2.968416	0.004535
2.965674	0.004401
2.966547	0.004542
2.967045	0.004502
2.966443	0.004528
2.96611	0.004509
2.967813	0.004535
2.966412	0.004963
2.96501	0.005377
2.966245	0.005258
2.965674	0.004556
2.966879	0.004495
2.966277	0.004488
2.966848	0.004441
2.965508	0.004448
2.967346	0.004509
2.967045	0.004474
2.966412	0.004488
2.96691	0.004509
2.966713	0.004495
2.965778	0.004462
2.966744	0.004467
2.96691	0.004516
2.965944	0.00505
2.965311	0.005338
2.967045	0.005204
2.965944	0.004549
2.966412	0.004448
2.965342	0.004481
2.966879	0.004448
2.966141	0.004394
2.968114	0.004495
2.965809	0.004462
2.966713	0.004488
2.966879	0.004502
2.965643	0.004495
2.965477	0.004347
2.967512	0.004455
2.964709	0.004588
2.966578	0.004895
2.966879	0.005338
2.966744	0.005298
2.967647	0.004469
2.965643	0.004581
2.967211	0.004448
2.968914	0.004502
2.966713	0.004394
2.968146	0.004441
2.968914	0.004488
2.968114	0.004509
2.967678	0.004481
2.968779	0.004502
2.967014	0.004488
2.967346	0.004422
2.967211	0.004561
2.968281	0.004836
2.968447	0.005445
2.967045	0.005244
2.967346	0.00438
2.966578	0.004516
2.967844	0.004488
2.967647	0.004549
2.967211	0.004521
2.966079	0.004422
2.966443	0.004588
2.966277	0.004387
2.966547	0.004462
2.966277	0.004434
2.967211	0.004549
2.96501	0.004542
2.964241	0.004575
2.967512	0.00483
2.965176	0.005431
2.963774	0.005284
2.965778	0.004509
2.966277	0.004441
2.964678	0.004542
2.965643	0.004509
2.965477	0.004528
2.965207	0.004509
2.965612	0.004434
2.965207	0.004448
2.964678	0.004495
2.966277	0.004495
2.963608	0.004556
2.965944	0.004542
2.965643	0.004441
2.96394	0.004823
2.965342	0.005377
2.963743	0.005391
2.96474	0.004549
2.96421	0.004481
2.964875	0.004535
2.96501	0.004549
2.965944	0.004549
2.964241	0.004495
2.965176	0.004488
2.96501	0.004488
2.965342	0.004448
2.964241	0.004542
2.965342	0.004556
2.964241	0.004542
2.965944	0.004488
2.961874	0.00483
2.966443	0.00537
2.96394	0.005345
2.963442	0.004556
2.964075	0.004481
2.964875	0.004556
2.964376	0.004448
2.966744	0.004521
2.963141	0.004455
2.96501	0.004509
2.96474	0.004474
2.965778	0.004542
2.964543	0.004495
2.964272	0.004602
2.963608	0.004448
2.96501	0.004488
2.963307	0.00479
2.963909	0.005377
2.962674	0.005324
2.964106	0.004556
2.964075	0.004602
2.964543	0.004481
2.961936	0.004495
2.963577	0.004528
2.962237	0.004495
2.964075	0.004476
2.960503	0.004568
2.96394	0.004535
2.963141	0.004455
2.962538	0.004455
2.962674	0.004481
2.963442	0.004556
2.961438	0.004769
2.962705	0.005424
2.962975	0.005338
2.963141	0.004656
2.962705	0.004427
2.963774	0.004509
2.961739	0.004502
2.965342	0.004542
2.962674	0.004488
2.96284	0.004502
2.963909	0.004481
2.963639	0.004588
2.963774	0.004401
2.965477	0.004495
2.963141	0.004542
2.965041	0.004602
2.964543	0.004575
2.964709	0.005492
2.964678	0.005391
2.965342	0.004635
2.965477	0.004474
2.965342	0.004509
2.964844	0.004441
2.965207	0.004581
2.965944	0.004469
2.965612	0.004488
2.965643	0.004535
2.968478	0.004542
2.966879	0.004542
2.96718	0.004602
2.964106	0.004441
