103.1	78.3	1	0
102.8	78.4	1	0
91.2	78.4	1	0
100.7	78.4	1	0
100.6	78.4	1	0
100.7	78.4	1	0
100.9	78.4	1	0
101	78.4	1	0
101.3	78.4	1.1	0
101	78.4	1	0
100.6	78.4	1	0
100.8	78.3	1.1	0
100.6	78.4	1	0
92.2	78.4	1	0
92.5	78.3	1	0
92.8	78.4	1.1	0
93.2	78.4	1	0
93.5	78.3	1	0
93.5	78.3	1	0
102.9	78.3	1	0
102.8	78.4	1	0
102.8	78.3	1	0
103.2	78.3	1.1	0
103.3	78.3	1	0
103.2	78.3	1	0
103.7	78.3	1.1	0
95	78.3	1	0
102.1	78.3	1	0
101.4	78.2	1.1	0
92	78.3	1	0
101.5	78.2	1	0
101.1	78.2	1	0
100.7	78.2	1	0
100.5	78.2	1	0
101	78.2	1	0
83.9	78.2	1	0
90.2	78.2	1	0
96.2	78.3	1	0
96.4	78.3	1	0
97	78.3	1	0
102.7	78.3	1	0
102.9	78.3	1	0
103.2	78.3	1	0
102.8	78.3	1	0
93.4	78.3	1	0
93.7	78.3	1	0
103.3	78.4	1	0
103.1	78.3	1	0
102.9	78.4	1	0
102.6	78.4	1	0
102.8	78.3	1	0
103.2	78.4	1	0
102.8	78.4	1	0
97.4	78.3	1	0
97.3	78.4	1	0
97.3	78.4	1	0
97.6	78.4	1	0
97.2	78.4	1	0
85.1	78.4	1	0
85	78.4	1	0
97.2	78.4	1	0
97.6	78.3	1	0
97.2	78.3	1	0
87.9	78.4	1	0
88	78.4	1	0
88	78.3	1	0
76.4	78.3	1	0
104.3	78.3	1	0
94.4	78.3	1	0
82.1	78.3	1	0
82.5	78.3	1	0
82.8	78.3	1	0
95.8	78.4	1	121.4
101.7	78.4	1	0
101.7	78.4	1	0
102	78.4	1	121.6
93.8	78.4	1	0
101.3	78.4	1	0
101.5	78.3	1	121.5
102	78.4	1	0
108.2	78.4	1	21.6
100.9	78.4	1	5.9
100.6	78.4	1	0
93.4	78.4	1	0
104.9	78.4	1	0
104.9	78.4	1	0
105.2	78.4	1	0
110.6	78.4	1	0
110.5	78.4	1	0
110.2	78.4	1	0
95.2	78.4	1	0
104.1	78.4	1	0
103.7	78.4	1	0
104	78.4	1	0
103.7	78.4	1	0
103.2	78.4	1	0
102.7	78.4	1	0
102.8	78.4	1	0
102.5	78.4	1	0
102.7	78.4	1	0
103.1	78.5	1	0
103.4	78.5	1	0
103.5	78.5	1	0
103.1	78.5	1	0
94.8	78.5	1	0
95.3	78.5	1	0
103.3	78.5	1.1	0
103.8	78.5	1	0
104	78.5	1	0
104.3	78.5	1	0
104.5	78.5	1	0
104.6	78.5	1	0
104.3	78.5	1	0
