352, 216, 352, 1201833052.952534
352, 216, 359, 1201833052.953186
352, 211, 352, 1201833052.953694
352, 216, 344, 1201833052.954186
352, 224, 352, 1201833052.954703
352, 224, 352, 1201833052.955893
359, 224, 352, 1201833052.956532
352, 216, 359, 1201833052.957029
352, 216, 352, 1201833052.957517
352, 216, 353, 1201833052.958171
352, 209, 352, 1201833052.958691
352, 224, 352, 1201833052.959183
355, 224, 352, 1201833052.959680
352, 220, 344, 1201833052.960169
352, 224, 352, 1201833052.960658
352, 211, 355, 1201833052.961146
352, 224, 352, 1201833052.961634
355, 224, 339, 1201833052.962122
352, 216, 352, 1201833052.962610
352, 224, 353, 1201833052.963129
352, 216, 344, 1201833052.963618
352, 211, 353, 1201833052.964106
352, 207, 355, 1201833052.964594
352, 224, 352, 1201833052.965133
355, 224, 355, 1201833052.965629
352, 224, 352, 1201833052.966118
355, 216, 355, 1201833052.966606
352, 207, 355, 1201833052.967094
352, 224, 353, 1201833052.967581
352, 216, 352, 1201833052.968069
359, 224, 339, 1201833052.968556
352, 224, 352, 1201833052.969044
352, 214, 352, 1201833052.969532
353, 220, 359, 1201833052.970022
352, 207, 353, 1201833052.970510
352, 224, 353, 1201833052.970997
355, 216, 352, 1201833052.971485
359, 216, 352, 1201833052.971972
352, 216, 348, 1201833052.972460
352, 211, 352, 1201833052.972947
355, 224, 344, 1201833052.973460
352, 216, 352, 1201833052.973999
353, 216, 352, 1201833052.974491
355, 214, 359, 1201833052.975004
353, 216, 344, 1201833052.975587
352, 216, 352, 1201833052.976243
339, 216, 352, 1201833052.976739
352, 224, 344, 1201833052.977228
352, 216, 353, 1201833052.977716
352, 216, 368, 1201833052.978204
352, 207, 355, 1201833052.978693
352, 224, 352, 1201833052.979303
355, 224, 344, 1201833052.979800
355, 224, 344, 1201833052.980288
352, 216, 352, 1201833052.980776
352, 211, 368, 1201833052.981264
339, 216, 352, 1201833052.981769
352, 216, 355, 1201833052.982258
353, 220, 355, 1201833053.071573
352, 216, 344, 1201833053.072145
355, 216, 348, 1201833053.072776
352, 224, 344, 1201833053.073315
352, 216, 353, 1201833053.073807
353, 211, 359, 1201833053.074295
344, 216, 368, 1201833053.074847
352, 224, 352, 1201833053.075342
352, 224, 352, 1201833053.075831
352, 216, 352, 1201833053.076380
344, 216, 352, 1201833053.076880
352, 216, 352, 1201833053.077369
352, 220, 355, 1201833053.077957
344, 220, 352, 1201833053.078450
352, 220, 352, 1201833053.078939
352, 214, 352, 1201833053.079428
348, 224, 344, 1201833053.079922
352, 224, 352, 1201833053.080410
359, 216, 352, 1201833053.080898
352, 216, 352, 1201833053.081386
352, 216, 355, 1201833053.081907
344, 224, 353, 1201833053.082399
353, 224, 352, 1201833053.082887
355, 224, 352, 1201833053.083406
355, 216, 352, 1201833053.083896
344, 224, 344, 1201833053.084385
352, 224, 355, 1201833053.084914
352, 220, 352, 1201833053.085407
352, 220, 352, 1201833053.085896
352, 220, 353, 1201833053.086385
352, 224, 352, 1201833053.086873
352, 224, 352, 1201833053.087361
352, 224, 352, 1201833053.087850
352, 211, 352, 1201833053.088339
348, 224, 352, 1201833053.088828
353, 220, 355, 1201833053.089317
344, 224, 355, 1201833053.089809
352, 211, 352, 1201833053.090297
352, 211, 352, 1201833053.090786
352, 224, 352, 1201833053.091274
355, 224, 352, 1201833053.091763
355, 224, 359, 1201833053.092520
352, 216, 359, 1201833053.093016
352, 220, 352, 1201833053.093543
355, 216, 352, 1201833053.094033
352, 224, 348, 1201833053.094521
352, 224, 348, 1201833053.095035
352, 220, 352, 1201833053.095524
352, 216, 352, 1201833053.096155
352, 207, 353, 1201833053.096662
355, 216, 355, 1201833053.097152
352, 224, 355, 1201833053.097640
352, 224, 352, 1201833053.098129
352, 224, 352, 1201833053.098633
352, 211, 353, 1201833053.099467
353, 207, 353, 1201833053.100076
353, 211, 352, 1201833053.100568
344, 224, 352, 1201833053.101102
344, 224, 352, 1201833053.103344
352, 216, 344, 1201833053.103843
353, 216, 352, 1201833053.104377
355, 224, 355, 1201833053.104887
352, 224, 355, 1201833053.105411
352, 211, 355, 1201833053.105900
352, 211, 355, 1201833053.106436
353, 224, 344, 1201833053.107338
355, 225, 352, 1201833053.111656
352, 216, 359, 1201833053.112206
352, 216, 359, 1201833053.112700
352, 216, 353, 1201833053.113190
368, 224, 353, 1201833053.113743
352, 214, 353, 1201833053.114384
353, 214, 355, 1201833053.114904
352, 216, 339, 1201833053.118186
359, 211, 352, 1201833053.118685
352, 224, 352, 1201833053.119175
344, 211, 355, 1201833053.119671
352, 211, 355, 1201833053.120161
352, 224, 355, 1201833053.120651
353, 224, 352, 1201833053.121141
353, 216, 352, 1201833053.122441
352, 224, 352, 1201833053.122963
355, 216, 352, 1201833053.126349
