335, 561, 368, 1202784786.358371
334, 568, 376, 1202784786.358721
335, 551, 376, 1202784786.358974
339, 560, 384, 1202784786.359220
335, 560, 376, 1202784786.359466
342, 572, 368, 1202784786.359711
344, 560, 384, 1202784786.359956
335, 568, 376, 1202784786.360201
335, 560, 384, 1202784786.360446
327, 560, 368, 1202784786.360691
334, 575, 376, 1202784786.360936
335, 560, 380, 1202784786.361181
332, 572, 376, 1202784786.361426
330, 547, 376, 1202784786.361867
335, 560, 380, 1202784786.362121
335, 574, 376, 1202784786.362366
335, 560, 376, 1202784786.362675
335, 560, 376, 1202784786.362923
327, 572, 376, 1202784786.363168
332, 560, 376, 1202784786.363413
335, 561, 368, 1202784786.363658
335, 560, 376, 1202784786.363903
327, 575, 376, 1202784786.364148
327, 568, 368, 1202784786.364393
334, 572, 376, 1202784786.364741
334, 560, 376, 1202784786.364990
329, 568, 376, 1202784786.365235
335, 560, 376, 1202784786.365480
335, 560, 376, 1202784786.365725
335, 572, 368, 1202784786.365969
339, 568, 368, 1202784786.366214
342, 560, 376, 1202784786.366459
327, 568, 376, 1202784786.366734
335, 560, 376, 1202784786.366980
335, 560, 376, 1202784786.367224
332, 568, 376, 1202784786.367469
335, 560, 384, 1202784786.367713
335, 560, 368, 1202784786.367958
335, 560, 376, 1202784786.368209
335, 560, 376, 1202784786.368460
335, 560, 380, 1202784786.368705
332, 547, 376, 1202784786.368950
335, 560, 376, 1202784786.369195
335, 560, 384, 1202784786.369439
335, 568, 376, 1202784786.369753
335, 560, 376, 1202784786.370000
332, 574, 376, 1202784786.370246
339, 568, 376, 1202784786.370492
335, 560, 380, 1202784786.370766
327, 568, 376, 1202784786.371012
335, 560, 376, 1202784786.371257
339, 560, 376, 1202784786.371534
327, 568, 368, 1202784786.371782
335, 560, 376, 1202784786.372028
327, 568, 368, 1202784786.372272
335, 561, 368, 1202784786.372517
335, 560, 376, 1202784786.372817
335, 561, 384, 1202784786.373064
334, 560, 376, 1202784786.373309
335, 560, 376, 1202784786.373554
335, 560, 384, 1202784786.373798
335, 560, 376, 1202784786.374043
339, 560, 368, 1202784786.374287
335, 560, 368, 1202784786.374532
334, 551, 376, 1202784786.374804
335, 560, 376, 1202784786.375049
334, 568, 376, 1202784786.375293
335, 572, 376, 1202784786.375538
335, 556, 376, 1202784786.375782
327, 568, 376, 1202784786.376027
335, 560, 380, 1202784786.376317
335, 568, 376, 1202784786.376619
339, 568, 376, 1202784786.376874
335, 560, 376, 1202784786.377196
335, 560, 368, 1202784786.377457
335, 560, 376, 1202784786.377702
335, 560, 376, 1202784786.377947
332, 561, 384, 1202784786.378191
335, 551, 376, 1202784786.378439
327, 560, 368, 1202784786.378684
335, 568, 368, 1202784786.378962
334, 545, 376, 1202784786.379207
335, 560, 384, 1202784786.379453
334, 543, 376, 1202784786.379761
332, 560, 376, 1202784786.380013
339, 560, 384, 1202784786.380258
335, 572, 376, 1202784786.380503
339, 560, 368, 1202784786.380748
335, 561, 368, 1202784786.381115
335, 568, 376, 1202784786.381364
334, 560, 384, 1202784786.381650
332, 561, 384, 1202784786.381898
335, 568, 368, 1202784786.382143
335, 560, 376, 1202784786.382389
327, 560, 368, 1202784786.382635
335, 560, 376, 1202784786.382879
334, 568, 376, 1202784786.383154
335, 568, 376, 1202784786.383400
334, 560, 376, 1202784786.383646
335, 560, 384, 1202784786.383891
335, 572, 376, 1202784786.384136
335, 560, 376, 1202784786.384381
335, 560, 384, 1202784786.384625
335, 561, 376, 1202784786.384870
335, 568, 368, 1202784786.385115
335, 560, 376, 1202784786.385361
334, 568, 376, 1202784786.385606
335, 560, 384, 1202784786.385851
334, 547, 376, 1202784786.386096
335, 560, 376, 1202784786.386341
335, 572, 376, 1202784786.386650
335, 560, 376, 1202784786.386900
339, 572, 376, 1202784786.387173
339, 568, 376, 1202784786.387419
335, 572, 376, 1202784786.387663
335, 560, 384, 1202784786.387908
335, 568, 376, 1202784786.388153
335, 568, 376, 1202784786.388397
335, 560, 384, 1202784786.388644
331, 572, 376, 1202784786.388889
335, 561, 384, 1202784786.389134
332, 547, 376, 1202784786.389379
327, 551, 376, 1202784786.389673
335, 560, 376, 1202784786.389920
339, 568, 369, 1202784786.390365
335, 543, 376, 1202784786.390669
335, 560, 384, 1202784786.390920
327, 568, 376, 1202784786.391174
335, 560, 380, 1202784786.391465
335, 560, 376, 1202784786.391745
323, 560, 384, 1202784786.391992
331, 551, 376, 1202784786.392237
327, 560, 384, 1202784786.392483
332, 560, 368, 1202784786.392728
332, 547, 376, 1202784786.392973
335, 560, 384, 1202784786.393218
334, 560, 376, 1202784786.393463
327, 551, 376, 1202784786.393708
339, 560, 380, 1202784786.393953
335, 572, 376, 1202784786.394199
335, 560, 376, 1202784786.394444
344, 560, 376, 1202784786.394689
335, 568, 376, 1202784786.394934
335, 560, 376, 1202784786.395179
323, 572, 376, 1202784786.395425
335, 560, 384, 1202784786.395699
335, 560, 384, 1202784786.395946
332, 560, 384, 1202784786.396192
335, 560, 376, 1202784786.396437
334, 560, 380, 1202784786.396682
332, 568, 368, 1202784786.396927
335, 560, 376, 1202784786.397172
335, 568, 368, 1202784786.397418
334, 560, 376, 1202784786.397751
334, 560, 376, 1202784786.398002
335, 560, 376, 1202784786.398264
327, 575, 376, 1202784786.398515
339, 560, 376, 1202784786.398761
323, 560, 368, 1202784786.399006
332, 551, 368, 1202784786.399252
335, 560, 384, 1202784786.399497
334, 545, 376, 1202784786.399775
329, 551, 376, 1202784786.400021
335, 560, 376, 1202784786.400267
327, 572, 368, 1202784786.400512
335, 560, 376, 1202784786.400757
335, 560, 380, 1202784786.401002
327, 568, 368, 1202784786.401247
332, 547, 376, 1202784786.401494
335, 568, 376, 1202784786.401763
334, 560, 384, 1202784786.402011
335, 560, 376, 1202784786.402257
326, 560, 384, 1202784786.402502
332, 560, 376, 1202784786.402747
339, 560, 376, 1202784786.402993
335, 560, 384, 1202784786.403238
335, 572, 376, 1202784786.403483
344, 560, 380, 1202784786.403754
334, 572, 376, 1202784786.404000
339, 568, 368, 1202784786.404244
335, 560, 376, 1202784786.404490
327, 560, 368, 1202784786.404735
334, 560, 376, 1202784786.404980
335, 560, 376, 1202784786.405225
327, 568, 376, 1202784786.405471
334, 560, 376, 1202784786.405716
334, 568, 376, 1202784786.405961
329, 568, 376, 1202784786.406206
335, 572, 376, 1202784786.406452
335, 561, 380, 1202784786.406697
334, 568, 376, 1202784786.406942
335, 551, 376, 1202784786.407187
335, 560, 384, 1202784786.407433
334, 551, 376, 1202784786.407767
335, 560, 380, 1202784786.408017
335, 551, 380, 1202784786.408262
334, 556, 376, 1202784786.408510
335, 560, 380, 1202784786.408755
327, 572, 376, 1202784786.409000
335, 560, 376, 1202784786.409245
335, 560, 376, 1202784786.409490
335, 568, 376, 1202784786.409735
335, 560, 376, 1202784786.409980
327, 575, 376, 1202784786.410224
327, 568, 376, 1202784786.410469
332, 572, 368, 1202784786.410714
339, 561, 369, 1202784786.410959
335, 568, 376, 1202784786.411203
335, 560, 376, 1202784786.411448
337, 560, 384, 1202784786.411737
335, 560, 376, 1202784786.411984
332, 572, 376, 1202784786.412229
334, 561, 376, 1202784786.412475
332, 572, 369, 1202784786.412720
335, 560, 384, 1202784786.412965
335, 560, 384, 1202784786.413211
335, 572, 376, 1202784786.413456
335, 560, 376, 1202784786.413701
327, 568, 376, 1202784786.413946
335, 560, 380, 1202784786.414192
332, 560, 384, 1202784786.414437
334, 572, 376, 1202784786.414682
334, 560, 376, 1202784786.414940
329, 568, 368, 1202784786.415186
335, 568, 368, 1202784786.415432
335, 560, 369, 1202784786.415702
344, 560, 384, 1202784786.415948
335, 560, 380, 1202784786.416193
327, 575, 376, 1202784786.416439
334, 560, 380, 1202784786.416684
332, 568, 376, 1202784786.416930
335, 560, 384, 1202784786.417175
