2.973285	0.022389
2.972351	0.022408
2.973119	0.022394
2.972019	0.02275
2.971717	0.023283
2.972455	0.023204
2.969381	0.022328
2.973119	0.022354
2.970783	0.022321
2.971717	0.022469
2.970783	0.022307
2.969381	0.022307
2.971551	0.022494
2.969049	0.022368
2.971748	0.022368
2.970617	0.022515
2.971385	0.022401
2.969682	0.022361
2.97015	0.022494
2.970347	0.022649
2.970752	0.023358
2.969547	0.023283
2.971385	0.022408
2.968146	0.022422
2.970949	0.022394
2.969848	0.022508
2.970316	0.022321
2.969682	0.022321
2.968748	0.022434
2.969682	0.022436
2.968613	0.022347
2.970451	0.022415
2.970783	0.022441
2.968582	0.022429
2.970316	0.022441
2.969246	0.022789
2.97125	0.023251
2.971084	0.023265
2.968146	0.022501
2.971084	0.022408
2.969381	0.022394
2.969381	0.022375
2.969184	0.022501
2.971281	0.022368
2.971686	0.022441
2.968281	0.022469
2.969713	0.022314
2.971551	0.022354
2.969215	0.022429
2.970316	0.022481
2.967678	0.022469
2.972486	0.022602
2.967813	0.02329
2.969381	0.023244
2.970482	0.022649
2.970285	0.022361
2.969848	0.022494
2.969381	0.022429
2.970316	0.022462
2.968914	0.022401
2.968748	0.022415
2.970949	0.022347
2.968914	0.022455
2.969215	0.022422
2.968883	0.022455
2.97125	0.022462
2.96691	0.022354
2.967979	0.022635
2.969848	0.023304
2.967647	0.023304
2.969381	0.022628
2.967678	0.022368
2.96718	0.022462
2.96908	0.022469
2.968281	0.02234
2.967678	0.022429
2.967481	0.022401
2.968312	0.022515
2.967979	0.022455
2.968914	0.022354
2.966547	0.022441
2.967678	0.022361
2.969215	0.022422
2.967377	0.022595
2.968416	0.023258
2.968312	0.023211
2.968748	0.022696
2.969516	0.022448
2.967979	0.022314
2.969713	0.022455
2.969984	0.022415
2.969848	0.022347
2.968281	0.022415
2.96908	0.022408
2.970316	0.022448
2.96935	0.022476
2.970482	0.022401
2.970617	0.022375
2.969215	0.022481
2.970949	0.022555
2.971385	0.023251
2.970482	0.023251
2.971084	0.022696
2.971717	0.022422
2.971084	0.022462
2.972019	0.022455
2.971582	0.022401
2.972787	0.022488
2.971416	0.022422
2.971853	0.022494
2.970482	0.022422
2.973088	0.022368
2.970783	0.022394
2.972351	0.022548
2.970918	0.022469
2.970181	0.022649
2.969984	0.023283
2.971884	0.02329
2.971551	0.022736
2.972351	0.022508
2.97015	0.022408
2.972787	0.022548
2.97125	0.022455
2.971416	0.022429
2.971385	0.022408
2.971416	0.022415
2.970617	0.022408
2.971416	0.022462
2.970617	0.022401
2.971686	0.022441
2.970347	0.022462
2.97232	0.022642
2.972486	0.023171
2.970918	0.02329
2.97125	0.022736
2.971717	0.022422
2.971084	0.022394
2.972216	0.022422
2.970316	0.022448
2.972019	0.022469
2.973254	0.022361
2.970316	0.022347
2.972019	0.022375
2.969848	0.022394
2.971416	0.022476
2.971717	0.02234
2.97232	0.022314
2.970783	0.022462
2.971551	0.023084
2.971551	0.02333
2.973119	0.022803
2.970949	0.022481
2.973722	0.022408
2.971884	0.022429
2.972486	0.022441
2.974054	0.022548
2.971686	0.022281
2.971748	0.022408
2.973088	0.022455
2.97205	0.022448
2.974054	0.022422
2.971385	0.022361
2.974189	0.022501
2.971717	0.022501
2.972652	0.02311
2.971884	0.023204
2.971686	0.022916
2.972683	0.022476
2.971717	0.022387
2.974355	0.022429
2.970752	0.022354
2.972984	0.022354
2.972953	0.022429
2.972019	0.022401
2.97232	0.022347
2.970648	0.022476
2.972019	0.022347
2.969848	0.022368
2.970316	0.022462
2.971219	0.022448
2.969547	0.023037
2.971084	0.02329
2.96908	0.02293
2.971884	0.022408
2.970285	0.022488
2.969381	0.022368
2.971115	0.022448
2.971053	0.022361
2.969547	0.022429
2.970451	0.022401
2.96908	0.022415
2.970482	0.022401
2.969682	0.022415
2.969547	0.022361
2.968914	0.022347
2.970119	0.022555
2.968945	0.02307
2.968416	0.023351
2.970482	0.022869
2.971385	0.022462
2.967211	0.022314
2.97125	0.022422
2.969049	0.022394
2.969412	0.022401
2.970617	0.022429
2.970285	0.022354
2.969412	0.022361
2.969682	0.022448
2.970752	0.022375
2.968312	0.022455
2.97015	0.022415
2.970783	0.022488
2.969516	0.023063
2.968914	0.023344
2.967512	0.023063
2.97125	0.022429
2.969682	0.022488
2.968613	0.022415
2.96908	0.022569
2.969817	0.022427
2.970648	0.022476
2.97015	0.022508
