2007-08-27 21:13:58,0:0:0:1,0:0:0:1
2007-08-27 21:14:08,0:0:0:1,0:0:0:1
2007-08-27 21:14:18,0:0:0:1,0:0:0:1
2007-08-27 21:14:28,0:0:0:1,0:0:0:1
2007-08-27 21:14:38,0:0:0:1,0:0:0:1
2007-08-27 21:14:48,0:0:0:1,0:0:0:1
2007-08-27 21:14:58,0:0:0:1,0:0:0:1
2007-08-27 21:15:08,0:0:0:1,0:0:0:0
2007-08-27 21:15:18,0:0:0:1,1:1:0:0
2007-08-27 21:15:28,0:0:0:1,2:1:0:0
2007-08-27 21:15:38,0:0:0:1,0:0:0:1
2007-08-27 21:15:48,0:0:0:1,0:0:0:1
2007-08-27 21:15:58,0:0:0:1,0:0:0:1
2007-08-27 21:16:08,0:0:0:1,0:0:0:1
2007-08-27 21:16:18,0:0:0:1,0:0:0:1
2007-08-27 21:16:28,0:0:0:1,0:0:0:1
2007-08-27 21:16:38,0:0:0:1,0:0:0:1
2007-08-27 21:16:48,0:0:0:1,0:0:0:1
2007-08-27 21:16:58,0:0:0:0,0:0:0:1
2007-08-27 21:17:08,0:0:0:0,0:0:0:1
2007-08-27 21:17:18,0:0:0:1,0:0:0:1
2007-08-27 21:17:28,0:0:0:1,0:0:0:1
2007-08-27 21:17:38,0:0:0:1,0:0:0:1
2007-08-27 21:17:48,0:0:0:1,0:0:0:1
2007-08-27 21:17:58,0:0:0:1,0:0:0:1
2007-08-27 21:18:08,0:0:0:1,0:0:0:1
2007-08-27 21:18:18,0:0:0:1,0:0:0:1
2007-08-27 21:18:28,0:0:0:1,0:0:0:1
2007-08-27 21:18:38,0:0:0:1,0:0:0:1
2007-08-27 21:18:48,0:0:0:1,0:0:0:1
2007-08-27 21:18:58,0:0:0:1,0:0:0:1
2007-08-27 21:19:08,0:0:0:1,0:0:0:1
2007-08-27 21:19:18,0:0:0:1,0:0:0:1
2007-08-27 21:19:28,0:0:0:0,0:0:0:1
2007-08-27 21:19:38,2:1:0:0,0:0:0:1
2007-08-27 21:19:48,1:1:0:0,0:0:0:1
2007-08-27 21:19:58,1:1:0:0,0:0:0:1
2007-08-27 21:20:08,1:1:0:0,0:0:0:1
2007-08-27 21:20:18,1:1:0:0,0:0:0:1
2007-08-27 21:20:28,1:1:0:0,0:0:0:1
2007-08-27 21:20:38,1:1:0:0,0:0:0:1
2007-08-27 21:20:48,1:1:0:0,0:0:0:1
2007-08-27 21:20:58,1:1:0:0,0:0:0:1
2007-08-27 21:21:08,1:1:0:0,0:0:0:1
2007-08-27 21:21:18,1:1:0:0,0:0:0:0
2007-08-27 21:21:28,1:1:0:0,1:1:0:0
2007-08-27 21:21:38,1:1:0:0,1:1:0:0
2007-08-27 21:21:48,1:1:0:0,1:1:0:0
2007-08-27 21:21:58,1:1:0:0,1:1:0:0
2007-08-27 21:22:08,1:1:0:0,1:1:0:0
2007-08-27 21:22:18,1:1:0:0,1:1:0:0
2007-08-27 21:22:28,1:1:0:0,1:1:0:0
2007-08-27 21:22:38,1:1:0:0,1:1:0:0
2007-08-27 21:22:48,1:1:0:0,1:1:0:0
2007-08-27 21:22:58,1:1:0:0,1:1:0:0
2007-08-27 21:23:08,1:1:0:0,1:1:0:0
2007-08-27 21:23:18,1:1:0:0,1:1:0:0
2007-08-27 21:23:28,1:1:0:0,1:1:0:0
2007-08-27 21:23:38,1:1:0:0,1:1:0:0
2007-08-27 21:23:48,1:1:0:0,1:1:0:0
2007-08-27 21:23:58,1:1:0:0,1:1:0:0
2007-08-27 21:24:08,1:1:0:0,1:1:0:0
2007-08-27 21:24:18,1:1:0:0,0:0:0:0
2007-08-27 21:24:28,1:1:0:0,2:1:0:0
2007-08-27 21:24:38,1:1:0:0,1:1:0:0
2007-08-27 21:24:48,1:1:0:0,1:1:0:0
2007-08-27 21:24:58,1:1:0:0,1:1:0:0
2007-08-27 21:25:08,1:1:0:0,1:1:0:0
2007-08-27 21:25:18,1:1:0:0,1:1:0:0
2007-08-27 21:25:28,1:1:0:0,1:1:0:0
2007-08-27 21:25:38,1:1:0:0,1:1:0:0
2007-08-27 21:25:48,1:1:0:0,1:1:0:0
2007-08-27 21:25:58,1:1:0:0,1:1:0:0
2007-08-27 21:26:08,1:1:0:0,1:1:0:0
2007-08-27 21:26:18,1:1:0:0,0:0:0:1
2007-08-27 21:26:28,1:1:0:0,0:0:0:1
2007-08-27 21:26:38,0:0:0:1,0:0:0:1
2007-08-27 21:26:48,0:0:0:1,0:0:0:1
2007-08-27 21:26:58,0:0:0:1,0:0:0:1
2007-08-27 21:27:08,0:0:0:1,0:0:0:1
2007-08-27 21:27:18,0:0:0:1,0:0:0:1
2007-08-27 21:27:28,0:0:0:1,0:0:0:1
2007-08-27 21:27:38,0:0:0:1,0:0:0:1
2007-08-27 21:27:48,0:0:0:0,0:0:0:1
2007-08-27 21:27:58,0:0:0:0,0:0:0:1
2007-08-27 21:28:08,0:0:0:0,0:0:0:1
2007-08-27 21:28:18,0:0:0:0,0:0:0:1
2007-08-27 21:28:28,0:0:0:1,0:0:0:1
2007-08-27 21:28:38,0:0:0:1,0:0:0:1
2007-08-27 21:28:48,0:0:0:1,0:0:0:1
2007-08-27 21:28:58,0:0:0:1,0:0:0:1
2007-08-27 21:29:08,0:0:0:1,0:0:0:1
2007-08-27 21:29:18,0:0:0:0,0:0:0:1
2007-08-27 21:29:28,1:1:0:0,0:0:0:1
2007-08-27 21:29:38,2:1:0:0,0:0:0:1
2007-08-27 21:29:48,1:1:0:0,0:0:0:0
2007-08-27 21:29:58,1:1:0:0,1:1:0:0
2007-08-27 21:30:08,1:1:0:0,1:1:0:0
