231, 497, 352, 1202787130.215632
231, 504, 352, 1202787130.215970
231, 510, 344, 1202787130.216224
231, 487, 344, 1202787130.216471
240, 504, 348, 1202787130.216719
225, 512, 344, 1202787130.216965
231, 508, 344, 1202787130.217211
231, 504, 344, 1202787130.217458
240, 508, 335, 1202787130.217704
227, 504, 344, 1202787130.217951
224, 504, 352, 1202787130.218197
227, 496, 348, 1202787130.218444
231, 504, 344, 1202787130.218691
231, 504, 344, 1202787130.218937
231, 504, 352, 1202787130.219184
240, 504, 352, 1202787130.219671
231, 504, 344, 1202787130.219968
231, 504, 352, 1202787130.220220
231, 508, 344, 1202787130.220468
227, 504, 339, 1202787130.220715
225, 510, 344, 1202787130.220963
240, 512, 344, 1202787130.221209
227, 510, 344, 1202787130.221456
227, 496, 344, 1202787130.221703
224, 508, 344, 1202787130.221950
227, 504, 344, 1202787130.222197
231, 508, 344, 1202787130.222448
240, 504, 352, 1202787130.222694
225, 504, 335, 1202787130.222941
225, 504, 344, 1202787130.223187
227, 504, 348, 1202787130.223532
227, 510, 339, 1202787130.223783
231, 504, 348, 1202787130.224029
227, 510, 344, 1202787130.224275
224, 508, 335, 1202787130.230628
231, 512, 344, 1202787130.230878
240, 504, 352, 1202787130.231125
231, 508, 339, 1202787130.231371
231, 511, 339, 1202787130.231618
227, 504, 352, 1202787130.231864
231, 487, 344, 1202787130.232110
240, 504, 339, 1202787130.242419
240, 504, 352, 1202787130.242673
227, 504, 352, 1202787130.242921
231, 504, 344, 1202787130.243168
240, 504, 348, 1202787130.243415
227, 504, 344, 1202787130.243662
227, 496, 344, 1202787130.243909
240, 504, 352, 1202787130.244155
225, 504, 344, 1202787130.245597
227, 496, 344, 1202787130.263733
240, 504, 344, 1202787130.264000
227, 496, 344, 1202787130.264249
227, 504, 344, 1202787130.264496
227, 504, 344, 1202787130.264742
231, 511, 339, 1202787130.264989
225, 504, 344, 1202787130.265235
240, 508, 344, 1202787130.271417
240, 504, 344, 1202787130.271673
224, 504, 352, 1202787130.271921
231, 510, 344, 1202787130.272167
231, 504, 344, 1202787130.272418
227, 504, 352, 1202787130.272759
227, 512, 339, 1202787130.273007
240, 504, 352, 1202787130.273253
227, 504, 344, 1202787130.285463
240, 504, 352, 1202787130.289534
240, 496, 352, 1202787130.289784
225, 504, 344, 1202787130.290064
227, 508, 335, 1202787130.290312
227, 508, 352, 1202787130.290607
231, 508, 344, 1202787130.290857
231, 504, 344, 1202787130.291104
240, 504, 352, 1202787130.297419
227, 504, 342, 1202787130.297677
240, 504, 352, 1202787130.297925
231, 508, 339, 1202787130.298172
227, 504, 344, 1202787130.298419
231, 504, 352, 1202787130.298666
227, 508, 344, 1202787130.298912
227, 504, 352, 1202787130.299159
227, 510, 348, 1202787130.300518
227, 496, 339, 1202787130.304595
224, 512, 339, 1202787130.304848
240, 504, 344, 1202787130.305094
225, 504, 335, 1202787130.305342
227, 504, 348, 1202787130.305588
240, 496, 344, 1202787130.305834
224, 504, 339, 1202787130.306081
240, 504, 352, 1202787130.306327
231, 511, 344, 1202787130.308437
240, 510, 344, 1202787130.308687
231, 504, 344, 1202787130.313577
227, 504, 348, 1202787130.313827
231, 504, 344, 1202787130.314074
231, 504, 352, 1202787130.314320
240, 508, 344, 1202787130.314568
227, 504, 341, 1202787130.314815
240, 504, 352, 1202787130.315062
227, 510, 344, 1202787130.316513
240, 512, 344, 1202787130.360078
231, 504, 352, 1202787130.360382
227, 508, 339, 1202787130.360633
227, 496, 344, 1202787130.360881
225, 504, 344, 1202787130.361128
224, 504, 344, 1202787130.361588
231, 504, 342, 1202787130.361846
225, 504, 335, 1202787130.362094
227, 504, 335, 1202787130.362348
231, 496, 348, 1202787130.362596
231, 496, 344, 1202787130.362844
224, 508, 339, 1202787130.363114
227, 487, 342, 1202787130.363362
227, 504, 344, 1202787130.363610
225, 510, 344, 1202787130.363856
231, 504, 352, 1202787130.364103
240, 504, 352, 1202787130.364349
240, 504, 342, 1202787130.364596
231, 496, 339, 1202787130.364842
240, 504, 352, 1202787130.365089
227, 504, 352, 1202787130.365335
227, 508, 342, 1202787130.365581
231, 504, 352, 1202787130.365828
227, 511, 344, 1202787130.366074
231, 512, 344, 1202787130.366511
227, 504, 344, 1202787130.366812
240, 508, 339, 1202787130.367064
231, 496, 341, 1202787130.367311
231, 496, 344, 1202787130.367559
227, 504, 335, 1202787130.367806
227, 497, 344, 1202787130.368053
240, 504, 335, 1202787130.368299
231, 504, 352, 1202787130.370663
227, 512, 344, 1202787130.370919
227, 504, 344, 1202787130.371166
227, 504, 335, 1202787130.371412
227, 508, 344, 1202787130.371659
227, 504, 342, 1202787130.371906
227, 504, 352, 1202787130.372153
231, 504, 348, 1202787130.372404
231, 504, 339, 1202787130.374595
240, 508, 341, 1202787130.382589
240, 504, 344, 1202787130.382840
231, 504, 352, 1202787130.383166
240, 508, 342, 1202787130.383426
231, 510, 344, 1202787130.383674
240, 504, 348, 1202787130.383921
231, 504, 339, 1202787130.384168
227, 504, 352, 1202787130.385619
240, 504, 352, 1202787130.393612
224, 504, 348, 1202787130.393863
227, 512, 344, 1202787130.394168
225, 504, 344, 1202787130.394416
231, 504, 352, 1202787130.394663
227, 496, 344, 1202787130.394909
227, 504, 352, 1202787130.396413
231, 512, 344, 1202787130.405414
240, 512, 344, 1202787130.405665
231, 504, 339, 1202787130.405914
227, 504, 335, 1202787130.406161
227, 496, 339, 1202787130.406408
227, 504, 344, 1202787130.406655
240, 504, 352, 1202787130.406901
231, 512, 344, 1202787130.407148
240, 504, 339, 1202787130.409405
227, 496, 344, 1202787130.417411
227, 496, 344, 1202787130.417662
231, 504, 344, 1202787130.417910
227, 508, 342, 1202787130.418157
240, 504, 344, 1202787130.418404
231, 504, 344, 1202787130.418651
225, 504, 335, 1202787130.418898
231, 496, 344, 1202787130.425434
240, 510, 344, 1202787130.429439
240, 504, 352, 1202787130.429688
227, 508, 344, 1202787130.429944
227, 504, 344, 1202787130.430208
224, 510, 344, 1202787130.430456
231, 504, 342, 1202787130.430702
227, 497, 352, 1202787130.430949
227, 496, 344, 1202787130.431195
227, 504, 352, 1202787130.433596
231, 496, 344, 1202787130.440638
225, 508, 344, 1202787130.440893
231, 487, 344, 1202787130.441140
240, 504, 352, 1202787130.441388
231, 504, 335, 1202787130.441634
231, 512, 344, 1202787130.441880
231, 497, 352, 1202787130.442127
231, 515, 344, 1202787130.442377
240, 508, 352, 1202787130.444607
240, 504, 348, 1202787130.452580
231, 508, 335, 1202787130.452830
231, 504, 344, 1202787130.453077
225, 504, 348, 1202787130.453323
231, 504, 335, 1202787130.453570
240, 504, 344, 1202787130.453816
240, 508, 344, 1202787130.454063
227, 504, 344, 1202787130.455569
227, 512, 339, 1202787130.463619
227, 504, 344, 1202787130.463868
224, 512, 344, 1202787130.464115
231, 496, 344, 1202787130.464362
227, 504, 348, 1202787130.464608
225, 510, 344, 1202787130.464854
227, 504, 348, 1202787130.466405
227, 508, 339, 1202787130.475412
231, 504, 335, 1202787130.475662
227, 508, 344, 1202787130.475908
231, 504, 352, 1202787130.476155
227, 504, 352, 1202787130.476401
227, 511, 344, 1202787130.476648
231, 496, 344, 1202787130.476895
227, 512, 344, 1202787130.477142
231, 504, 348, 1202787130.479444
225, 512, 344, 1202787130.487419
