327, 560, 384, 1202785706.906405
326, 574, 376, 1202785706.906745
335, 556, 368, 1202785706.907000
334, 560, 376, 1202785706.907314
327, 568, 376, 1202785706.907565
335, 560, 380, 1202785706.907813
327, 560, 376, 1202785706.908060
335, 560, 369, 1202785706.908306
348, 574, 368, 1202785706.908553
329, 551, 368, 1202785706.908799
335, 560, 376, 1202785706.909045
329, 575, 369, 1202785706.909292
327, 556, 368, 1202785706.909539
329, 568, 376, 1202785706.909785
334, 556, 368, 1202785706.910032
332, 560, 384, 1202785706.910507
334, 560, 369, 1202785706.910764
327, 551, 376, 1202785706.911038
335, 561, 384, 1202785706.911287
327, 560, 368, 1202785706.911535
339, 560, 368, 1202785706.911782
332, 560, 380, 1202785706.912029
335, 560, 368, 1202785706.912275
329, 551, 376, 1202785706.912522
335, 560, 376, 1202785706.914378
335, 547, 368, 1202785706.914637
332, 568, 368, 1202785706.914885
331, 560, 376, 1202785706.915132
335, 543, 384, 1202785706.915400
334, 560, 376, 1202785706.915647
327, 568, 368, 1202785706.915894
332, 561, 368, 1202785706.916144
335, 560, 376, 1202785706.917333
329, 568, 376, 1202785706.924321
329, 560, 368, 1202785706.924571
331, 551, 376, 1202785706.924817
334, 560, 384, 1202785706.925064
327, 543, 368, 1202785706.925326
327, 560, 368, 1202785706.925574
335, 560, 384, 1202785706.925820
332, 560, 376, 1202785706.927314
334, 574, 376, 1202785706.935359
344, 560, 376, 1202785706.935611
335, 575, 368, 1202785706.935859
335, 560, 376, 1202785706.936196
327, 560, 380, 1202785706.936447
327, 551, 376, 1202785706.936696
335, 560, 376, 1202785706.936943
331, 561, 368, 1202785706.939407
335, 568, 368, 1202785706.948437
335, 561, 376, 1202785706.948692
334, 560, 369, 1202785706.948940
335, 551, 376, 1202785706.949186
335, 568, 376, 1202785706.949434
323, 560, 369, 1202785706.949681
334, 551, 368, 1202785706.949927
323, 568, 368, 1202785706.950174
331, 551, 376, 1202785706.951381
327, 543, 380, 1202785706.959380
327, 568, 368, 1202785706.959630
327, 551, 376, 1202785706.959877
331, 547, 384, 1202785706.960124
327, 568, 368, 1202785706.960370
327, 560, 376, 1202785706.960617
335, 543, 384, 1202785706.960863
327, 560, 368, 1202785706.962396
339, 543, 376, 1202785706.970651
327, 572, 376, 1202785706.970905
335, 560, 376, 1202785706.971153
332, 547, 376, 1202785706.971400
332, 543, 368, 1202785706.971647
335, 568, 376, 1202785706.971894
332, 560, 376, 1202785706.974423
339, 561, 376, 1202785706.983429
334, 568, 376, 1202785706.983679
335, 547, 368, 1202785706.983927
332, 551, 368, 1202785706.984173
329, 568, 376, 1202785706.984420
331, 551, 368, 1202785706.984667
329, 547, 380, 1202785706.984914
323, 572, 368, 1202785706.985160
334, 550, 376, 1202785706.986418
332, 551, 376, 1202785706.994420
327, 568, 368, 1202785706.994680
329, 547, 376, 1202785706.994928
335, 560, 384, 1202785706.995174
334, 560, 384, 1202785706.995438
332, 561, 368, 1202785706.995686
335, 551, 376, 1202785706.997231
327, 553, 368, 1202785707.005226
327, 547, 376, 1202785707.005491
335, 551, 384, 1202785707.005771
323, 572, 376, 1202785707.006023
335, 551, 376, 1202785707.006270
335, 551, 376, 1202785707.006517
327, 575, 368, 1202785707.006764
332, 560, 380, 1202785707.009264
329, 568, 369, 1202785707.065307
344, 574, 376, 1202785707.065583
332, 556, 368, 1202785707.065833
339, 575, 368, 1202785707.066084
335, 519, 369, 1202785707.066332
316, 579, 368, 1202785707.066579
352, 561, 376, 1202785707.066826
323, 545, 380, 1202785707.067074
335, 568, 368, 1202785707.069323
332, 560, 376, 1202785707.073317
323, 547, 384, 1202785707.073568
335, 568, 368, 1202785707.073815
335, 574, 376, 1202785707.074062
335, 560, 376, 1202785707.074309
329, 550, 376, 1202785707.074556
327, 561, 384, 1202785707.074802
332, 560, 376, 1202785707.076335
331, 547, 376, 1202785707.080424
327, 560, 384, 1202785707.080674
335, 560, 384, 1202785707.080922
332, 560, 368, 1202785707.081170
327, 560, 368, 1202785707.081417
335, 556, 368, 1202785707.084244
332, 575, 380, 1202785707.088296
334, 560, 380, 1202785707.088547
327, 547, 368, 1202785707.088795
332, 561, 376, 1202785707.089042
327, 568, 376, 1202785707.089491
335, 560, 384, 1202785707.089797
332, 560, 384, 1202785707.090048
332, 547, 376, 1202785707.091362
334, 560, 376, 1202785707.131293
332, 551, 368, 1202785707.131584
332, 560, 376, 1202785707.131835
332, 560, 368, 1202785707.132082
327, 568, 380, 1202785707.132329
334, 560, 376, 1202785707.132575
323, 568, 368, 1202785707.132822
335, 553, 368, 1202785707.133069
327, 568, 368, 1202785707.133315
334, 560, 376, 1202785707.133562
332, 560, 380, 1202785707.133808
332, 568, 376, 1202785707.134055
327, 568, 359, 1202785707.134497
332, 572, 368, 1202785707.134757
335, 560, 376, 1202785707.135006
332, 560, 376, 1202785707.135253
335, 560, 368, 1202785707.135530
335, 547, 384, 1202785707.135779
329, 560, 368, 1202785707.136032
327, 568, 376, 1202785707.136280
327, 560, 368, 1202785707.136526
327, 560, 376, 1202785707.136773
335, 568, 368, 1202785707.137020
327, 560, 376, 1202785707.137266
339, 560, 368, 1202785707.137531
335, 560, 376, 1202785707.137779
335, 568, 376, 1202785707.138026
327, 551, 384, 1202785707.138376
332, 568, 376, 1202785707.138629
327, 561, 369, 1202785707.138876
348, 560, 368, 1202785707.139123
332, 560, 368, 1202785707.139370
335, 574, 368, 1202785707.139617
335, 560, 376, 1202785707.139864
327, 560, 376, 1202785707.140111
335, 568, 384, 1202785707.140358
327, 560, 376, 1202785707.140605
335, 561, 376, 1202785707.140851
335, 575, 376, 1202785707.141098
335, 568, 376, 1202785707.141422
335, 568, 368, 1202785707.141673
323, 560, 376, 1202785707.141920
327, 572, 368, 1202785707.142167
334, 551, 376, 1202785707.142508
323, 568, 376, 1202785707.142758
329, 560, 369, 1202785707.143005
334, 560, 368, 1202785707.143252
334, 551, 368, 1202785707.143534
335, 560, 380, 1202785707.143782
334, 560, 380, 1202785707.144028
327, 560, 376, 1202785707.145510
332, 551, 369, 1202785707.145763
335, 572, 368, 1202785707.146010
334, 561, 376, 1202785707.146261
335, 560, 368, 1202785707.146540
335, 560, 376, 1202785707.146787
332, 560, 376, 1202785707.149246
329, 551, 376, 1202785707.149504
327, 543, 376, 1202785707.153352
334, 568, 376, 1202785707.153606
335, 572, 369, 1202785707.153854
332, 551, 368, 1202785707.154101
335, 568, 376, 1202785707.154349
332, 560, 376, 1202785707.154595
332, 560, 368, 1202785707.154842
332, 560, 384, 1202785707.155123
327, 572, 369, 1202785707.160262
335, 547, 380, 1202785707.160514
327, 560, 376, 1202785707.160760
334, 560, 376, 1202785707.161007
332, 560, 368, 1202785707.161254
335, 551, 368, 1202785707.161500
327, 568, 376, 1202785707.161747
327, 543, 384, 1202785707.162009
334, 547, 376, 1202785707.164344
335, 561, 384, 1202785707.164593
327, 551, 376, 1202785707.168287
332, 547, 376, 1202785707.168536
329, 575, 368, 1202785707.168783
339, 568, 376, 1202785707.169030
327, 540, 376, 1202785707.169277
332, 560, 384, 1202785707.169523
327, 568, 368, 1202785707.169769
334, 547, 376, 1202785707.171310
332, 551, 376, 1202785707.180233
327, 568, 368, 1202785707.180485
334, 547, 376, 1202785707.180732
323, 560, 368, 1202785707.180979
327, 547, 376, 1202785707.181225
335, 560, 376, 1202785707.181472
327, 556, 368, 1202785707.181719
332, 560, 368, 1202785707.184253
332, 568, 368, 1202785707.193269
334, 560, 376, 1202785707.193521
332, 560, 376, 1202785707.193769
332, 560, 380, 1202785707.194015
331, 568, 368, 1202785707.194262
331, 560, 368, 1202785707.194509
335, 568, 384, 1202785707.194756
327, 561, 376, 1202785707.196332
335, 551, 368, 1202785707.196592
334, 551, 368, 1202785707.204276
327, 551, 368, 1202785707.204529
339, 551, 368, 1202785707.204776
335, 568, 368, 1202785707.205023
335, 560, 376, 1202785707.205270
335, 547, 384, 1202785707.205533
327, 560, 376, 1202785707.205817
332, 560, 376, 1202785707.207299
327, 560, 368, 1202785707.215301
335, 572, 376, 1202785707.215569
332, 560, 376, 1202785707.215818
